0008610A	 90/43S	MERCER SLOUGH	00090	9.24	47.579052	-122.189774
0008610F	 90/43S-C	S-EBCD RAMP BR	00090	9.24	47.578777	-122.186279
0008610E	 90/43S-E	S-E RAMP OVER MAINLINE	00090	9.24	47.580009	-122.189034
0008610D	 90/43WCD	WBCD MERCER SLOUGH BR	00090	9.58	47.579777	-122.186302
0008610G	 90/43W-N	W-N RAMP OVER WBCD	00090	9.24	47.580082	-122.183418
0014177A	 90/43W-W	W-W RAMP, MERCER SLOUGH	00090	9.25	47.58075	-122.178833
0008305A	 90/45	RAILROAD OVER I-90	00090	9.88	47.579998	-122.176666
0008190B	 90/47E-N	E-N RAMP OVER I-90	00090	9.88	47.579887	-122.175278
0008190C	 90/48W-N	W-N RAMP OVER S-W RAMP	00090	10.02	47.581112	-122.172081
0008190E	 90/48W-S	W-S RAMP OVER MAINLINE	00090	9.88	47.580776	-122.173332
0002577A	 90/50N	I-90 OVER RICHARDS RD	00090	10.17	47.580555	-122.16864
0008190A	 90/50S	I-90 OVER RICHARDS RD	00090	10.17	47.580109	-122.169334
0008190D	 90/50W-S	W-S RAMP	00090	10.17	47.580612	-122.168442
0009893A	 90/52	142ND PL SE OVER I-90	00000	0.00	47.581841	-122.151047
0016879A	 90/52.4	I-90 HOV RAMP	00090	10.96	47.579498	-122.151833
0016879B	 90/52.6	I-90 HOV RAMP	00090	11.10	47.579445	-122.151031
0009134B	 90/54E	150TH AVE OVER I-90	00090	11.54	47.578362	-122.14003
0009266A	 90/54E-N	E-148TH ST RAMP BR	00090	11.54	47.578667	-122.143364
0009446B	 90/54PN	N EASTGATE PED OVER RAMP	00090	11.55	47.580612	-122.141663
0009446A	 90/54PS	S EASTGATE PED OVER I-90	00090	11.54	47.579182	-122.140419
0009266B	 90/54S-W	148TH ST-W RAMP BR	00090	11.55	47.582001	-122.143059
0009134A	 90/54W	150TH AVE OVER I-90	00090	11.55	47.578388	-122.140305
0009557A	 90/55	SE 35TH ST TUNNEL UNDER I-90	00090	12.04	47.57761	-122.132553
0009446C	 90/56P	PED BRIDGE OVER I-90	00090	13.04	47.570667	-122.111031
0009133C	 90/59E-N	E-N RAMP OVER PARKWAY	00090	13.68	47.564972	-122.099693
0009133B	 90/59N	I-90 OVER SAMMAMISH PKWY	00090	13.68	47.565723	-122.099777
0009133A	 90/59S	I-90 OVER SAMMAMISH PKWY	00090	13.68	47.565277	-122.099724
0016658A	 90/61N	TIBBETTS CREEK	00090	15.45	47.551365	-122.068214
0016658B	 90/61S	TIBBETTS CREEK	00090	15.44	47.551041	-122.068077
00200417	 90/62P	PED XING OVER I-90 RAMP	00090	15.67	47.549389	-122.060692
0008573B	 90/63N	ISSAQUAH CREEK	00090	16.64	47.544998	-122.046669
0008573A	 90/63S	ISSAQUAH CREEK	00090	16.64	47.544998	-122.046669
0008573D	 90/65N	I-90 OVER 4TH AVE & TRAIL	00090	16.85	47.543056	-122.040947
0008573C	 90/65S	I-90 OVER 4TH AVE & TRAIL	00090	16.87	47.542534	-122.040565
0008573G	 90/65W-W	W-W RAMP	00090	16.92	47.543167	-122.040886
0019040B	 90/66A	SPLIT BOX CULVERT NO. 1	00090	17.13	47.542526	-122.035751
0016010A	 90/66E-E	E-E RAMP OVER N-E RAMP	00090	18.01	47.535389	-122.031525
0008573F	 90/66N	I-90 OVER FRONT ST N	00090	17.12	47.540531	-122.03598
0008573E	 90/66S	I-90 OVER FRONT ST N	00090	17.12	47.540245	-122.036087
0019040A	 90/66.25A	TRENCHLESS CULVERT	00090	17.13	47.542	-122.035721
0016010C	 90/67	HIGHLANDS DR OVER I-90	00090	18.01	47.53207	-122.022743
0016010B	 90/67E-E	E FK ISSAQUAH CR	00090	18.01	47.531361	-122.025612
0016010D	 90/67E-N	SAMMAMISH PLATEAU ACCESS	00090	18.01	47.531487	-122.025154
0009840B	 90/68N	E FK ISSAQUAH CREEK	00090	18.01	47.531971	-122.022362
0009840A	 90/68S	E FK ISSAQUAH CREEK	00090	18.01	47.531639	-122.022636
0009840F	 90/69W-S	W-S RAMP	00090	18.01	47.532581	-122.020973
0009840D	 90/70N	E FK ISSAQUAH CREEK	00090	18.25	47.532887	-122.019608
0016010E	 90/70P	PEDESTRIAN TUNNEL	00090	18.01	47.533806	-122.020546
0009840C	 90/70S	E FK ISSAQUAH CREEK	00090	18.25	47.532692	-122.019249
0009840E	 90/70W-S	W-S RAMP ISSAQUAH CREEK	00090	18.12	47.533222	-122.019417
0009973G	 90/71N	E FK ISSAQUAH CR	00090	18.58	47.536221	-122.013947
0009973A	 90/71S	E FK ISSAQUAH CR	00090	18.50	47.535	-122.014893
0009973C	 90/72N	E FK ISSAQUAH CREEK	00090	18.77	47.537083	-122.009636
0009973D	 90/72S	E FK ISSAQUAH CREEK	00090	18.86	47.536415	-122.007835
0009973F	 90/73N	E FK ISSAQUAH CREEK	00090	19.09	47.535	-122.003082
0009973E	 90/73S	E FK ISSAQUAH CREEK	00090	19.08	47.535084	-122.003777
0009733B	 90/74N	I-90 OVER HIGH POINT RD	00090	20.25	47.531418	-121.980278
0009733A	 90/74S	I-90 OVER HIGH POINT RD	00090	20.25	47.531109	-121.980164
0017786A	 90/74.5P	PED TRAIL OVER DITCH	00090	21.22	47.534222	-121.962448
0004040F	 90/75N	E FK ISSAQUAH CR	00090	21.44	47.533333	-121.958336
08642100	 90/75P	E FK ISSAQUAH CREEK	00090	21.44	47.533268	-121.958023
0009820A	 90/75S	E FK ISSAQUAH CR	00090	21.44	47.532867	-121.958267
0009820B	 90/76	SE 82ND ST OVER I-90	00000	0.00	47.526623	-121.938416
0009823B	 90/77N	RAGING RIVER	00090	23.40	47.518806	-121.925247
0009823A	 90/77S	RAGING RIVER	00090	23.40	47.518444	-121.925308
0006966B	 90/78N	I-90 OVER SR 18	00090	25.66	47.508999	-121.883919
0009732A	 90/78S	I-90 OVER SR 18	00090	25.65	47.508221	-121.88414
0009900B	 90/79N	GAME CROSSING	00090	26.98	47.511528	-121.856476
0009900A	 90/79S	GAME CROSSING	00090	26.98	47.511082	-121.856339
0009900D	 90/80N	I-90 OVER WINERY RD	00090	27.34	47.513443	-121.849197
0009900C	 90/80S	I-90 OVER WINERY RD	00090	27.33	47.512833	-121.849442
0009900F	 90/80.5CN	GAME CROSSING CULVERT	00090	28.87	47.504559	-121.823067
0009900E	 90/80.5CS	GAME CROSSING CULVERT	00090	28.87	47.504116	-121.824081
0010124D	 90/81N	I-90 OVER SR 202	00090	30.56	47.488655	-121.79657
0010124C	 90/81S	I-90 OVER SR 202	00090	30.56	47.488441	-121.796959
0009814B	 90/82N	S FK SNOQUALMIE RIVER	00090	31.57	47.47427	-121.780472
0009814A	 90/82S	S FK SNOQUALMIE RIVER	00090	31.57	47.473564	-121.779572
0010124B	 90/83N	I-90 OVER 424TH AVE SE	00090	31.80	47.47361	-121.774803
0010124A	 90/83S	I-90 OVER 424TH AVE SE	00090	31.80	47.473194	-121.774803
0009810C	 90/84	436TH AVE SE OVER I-90	00000	0.00	47.473869	-121.758408
0009810B	 90/85N	I-90 OVER ABANDONED RR	00090	33.20	47.473675	-121.744415
0009810A	 90/85S	I-90 OVER ABANDONED RR	00090	33.24	47.473248	-121.743835
0008914B	 90/89N	I-90 OVER 468TH AVE SE	00090	34.63	47.465637	-121.716469
0008914A	 90/89S	I-90 OVER 468TH AVE SE	00090	34.63	47.464806	-121.716499
0008914D	 90/90N	S FK SNOQUALMIE R  LOWER	00090	36.62	47.444862	-121.691719
0008914C	 90/90S	S FK SNOQUALMIE R  LOWER	00090	36.62	47.444695	-121.692024
0009576C	 90/91E-S	S FK SNOQUALMIE R	00090	37.58	47.442665	-121.671692
0009576B	 90/91N	S FK SNOQUALMIE R	00090	37.58	47.443195	-121.672165
0004452A	 90/91NF	CHANGE CREEK	00090	38.27	47.437279	-121.660057
0009576A	 90/91S	S FK SNOQUALMIE R	00090	37.58	47.442806	-121.671303
0001111A	 90/91SF	CHANGE CREEK	00090	38.27	47.437138	-121.660469
0009534C	 90/91.5A	S FK SNOQUALMIE RIVER	00090	37.75	47.441639	-121.668526
0009534B	 90/91.5N	I-90 OVER HOMESTEAD VALLEY RD	00090	37.75	47.443317	-121.668312
0009534A	 90/91.5S	I-90 OVER HOMESTEAD VALLEY RD	00090	37.75	47.443001	-121.668419
0009498B	 90/92N	S FK SNOQUALMIE R	00090	39.39	47.431973	-121.637917
0001111B	 90/92NF	HALL CREEK	00090	38.48	47.435806	-121.656776
0009498A	 90/92S	S FK SNOQUALMIE R	00090	39.39	47.432079	-121.638535
0004452B	 90/92SF	HALL CREEK	00090	38.48	47.435619	-121.656822
0009498D	 90/92.5N	GARCIA INTERCHANGE	00090	39.57	47.430695	-121.635193
0009498C	 90/92.5S	GARCIA INTERCHANGE	00090	39.57	47.4305	-121.635612
0009996A	 90/93N	S FK SNOQUALMIE R	00090	39.83	47.42947	-121.629723
0009498E	 90/93S	S FK SNOQUALMIE R	00090	39.83	47.429195	-121.629692
0009217A	 90/94	TINKHAM RD OVER I-90	00000	0.00	47.415707	-121.584686
0009217D	 90/95N	I-90 OVER BANDERA RD	00090	45.55	47.395359	-121.526665
0009217C	 90/95S	I-90 OVER BANDERA RD	00090	45.55	47.395027	-121.526665
00200022	 90/95.4CN	TALAPUS CREEK	00090	46.19	47.396694	-121.513176
00200104	 90/95.4CS	TALAPUS CREEK	00090	46.18	47.395779	-121.512863
00200021	 90/95.6CN	TALAPUS CR TRIBUTARY	00090	46.22	47.396667	-121.511665
00200105	 90/95.6CS	TALAPUS CR TRIBUTARY	00090	46.22	47.396	-121.511963
0009092A	 90/95.8	HANSEN CR RD OVER I-90	00000	0.00	47.395584	-121.480499
0009092C	 90/96S	S FK SNOQUALMIE R	00090	47.95	47.394417	-121.475914
0009092D	 90/96.5N	I-90 OVER DENNY CREEK RD	00090	47.96	47.395473	-121.475639
00200017	 90/96.7CS	HUMPBACK CREEK CULVERT	00090	48.08	47.393333	-121.473335
08614100	 90/97C	OLALLIE CREEK CULVERT	00090	48.65	47.394444	-121.462418
08614400	 90/97.1C	OLALLIE CREEK TRIB CULV	00090	48.75	47.39489	-121.460892
0010200A	 90/97.2N	DENNY CREEK VIADUCT	00090	50.44	47.417862	-121.445297
0008844A	 90/97.8N	FRANKLIN FALLS BRIDGE	00090	51.12	47.425392	-121.434113
0008916A	 90/98.6N	UPPER SNOQUALMIE R BR	00090	51.83	47.429195	-121.421387
0008447A	 90/99	I-90 OVER W-W RAMP	00090	52.24	47.427048	-121.415817
0008447B	 90/101	I-90 OVER YELLOWSTONE RD	00090	52.95	47.418331	-121.410004
00200020	 90/102C	COAL CREEK CULVERT	00090	54.15	47.402599	-121.404037
0004074A	 90/103C	COAL CREEK CULVERT	00090	54.56	47.398235	-121.398849
0008447C	 90/104	I-90 OVER SR 906	00090	54.69	47.396694	-121.397499
0005203A	 90/105N	COAL CREEK	00090	55.15	47.393192	-121.389473
0001140A	 90/105S	COAL CREEK	00090	55.15	47.392944	-121.389442
0017852B	 90/105.5N	GOLD CR ANIMAL CROSSING	00090	55.30	47.392082	-121.386414
0017852A	 90/105.5S	GOLD CR ANIMAL CROSSING	00090	55.30	47.391895	-121.386375
0017852D	 90/106N	GOLD CREEK	00090	55.50	47.390835	-121.383858
0017852C	 90/106S	GOLD CREEK	00090	55.50	47.391354	-121.385468
0017852F	 90/107N	ROCKY RUN CREEK	00090	56.80	47.37262	-121.376328
0017852E	 90/107S	ROCKY RUN CREEK	00090	56.80	47.372791	-121.3769
0017852H	 90/108CN	WOLFE CREEK	00090	57.19	47.367596	-121.372406
0017852G	 90/108CS	WOLFE CREEK	00090	57.19	47.36747	-121.372849
0018127A	 90/110N	LAKE KEECHELUS AVALANCHE WB	00090	58.26	47.357082	-121.367424
0018127F	 90/110S	LAKE KEECHELUS AVALANCHE EB	00090	58.04	47.356873	-121.367439
0018127D	 90/111.5N	RESORT CREEK	00090	59.47	47.340595	-121.356262
0018127C	 90/111.5S	RESORT CREEK	00090	59.47	47.340324	-121.356316
0018715B	 90/111.75	UNNAMED CREEK	00090	59.70	47.339138	-121.350861
0018715C	 90/112C	TOWNSEND CREEK	00090	60.59	47.32946	-121.340546
0018715E	 90/112.2N	UNNAMED CREEK	00090	60.85	47.32967	-121.340408
0018715D	 90/112.2S	UNNAMED CREEK	00090	60.85	47.32935	-121.340744
0018715G	 90/112.4N	PRICE CREEK	00090	61.34	47.324223	-121.326668
0018715F	 90/112.4S	PRICE CREEK 	00090	61.20	47.324192	-121.326775
0018715K	 90/112.6N	NOBLE CREEK	00090	61.44	47.320751	-121.322777
0018715H	 90/112.6S	NOBLE CREEK	00090	61.43	47.323055	-121.325989
0018715N	 90/112.8N	WILDLIFE CROSSING TUNNEL	00090	61.50	47.322445	-121.324692
0018715M	 90/112.8S	WILDLIFE CROSSING TUNNEL	00090	61.48	47.322277	-121.325058
0005641A	 90/113	STAMPEDE RD OVER I-90	00000	0.00	47.305168	-121.306526
0005641B	 90/114	CABIN CR RD OVER I-90	00000	0.00	47.297165	-121.288666
0009806B	 90/117N	I-90 OVER W SPARKS RD	00090	69.04	47.259636	-121.210144
0009806A	 90/117S	I-90 OVER W SPARKS RD	00090	69.04	47.257637	-121.212524
0019558T	 90/117T	I-90 OVER W SPARKS RD TEMP	00090	69.04	47.259445	-121.209999
0005702A	 90/118N	KACHESS RIVER	00090	69.49	47.256973	-121.20311
0009806C	 90/118S	KACHESS RIVER	00090	69.50	47.2565	-121.203003
0009806E	 90/119	WEST EASTON RD OVER I-90	00000	0.00	47.250057	-121.189941
0005872B	 90/120N	YAKIMA RIVER	00090	71.26	47.239998	-121.175003
0005872A	 90/120S	YAKIMA RIVER	00090	71.26	47.239613	-121.177666
0005872C	 90/121	EASTON ROAD OVER I-90	00000	0.00	47.236507	-121.17308
0006883B	 90/124N	I-90 OVER NELSON SIDING RD	00090	74.05	47.217804	-121.130524
0006883A	 90/124S	I-90 OVER NELSON SIDING RD	00090	74.05	47.217522	-121.13063
00200019	 90/125CN	DRAINAGE DITCH (WB ONLY)	00090	74.90	47.214359	-121.112358
0007016A	 90/126N	BIG CR	00090	75.36	47.212391	-121.103645
0009428A	 90/126S	BIG CR	00090	75.36	47.21212	-121.103859
0006883C	 90/128N	LITTLE CREEK	00090	76.60	47.204334	-121.080528
0009428B	 90/128S	LITTLE CREEK	00090	76.60	47.203335	-121.080002
0006883E	 90/130N	I-90 OVER GOLF COURSE RD	00090	78.06	47.195057	-121.052307
0006883D	 90/130S	I-90 OVER GOLF COURSE RD	00090	78.06	47.194778	-121.052528
0006868A	 90/132N	YAKIMA RIVER	00090	78.81	47.186279	-121.043472
0000267A	 90/132S	YAKIMA RIVER	00090	78.81	47.186195	-121.04361
0007062A	 90/133	BULLFROG RD OVER I-90	00000	0.00	47.183361	-121.014832
0003527A	 90/134N	CLE ELUM RIVER	00090	80.79	47.184498	-121.00489
0006868B	 90/134S	CLE ELUM RIVER	00090	80.79	47.184223	-121.004723
0019385T	 90/134T	CLE ELUM RIVER (TEMP)	00090	80.79	47.184372	-121.00486
0007752A	 90/135E-N	E-N RAMP OVER I-90	00090	83.12	47.194332	-120.958809
0007664B	 90/136N	I-90 OVER CLE ELUM RD, RR	00090	83.53	47.19297	-120.949944
0007664A	 90/136S	I-90 OVER CLE ELUM RD, RR	00090	83.53	47.192833	-120.950363
0007582A	 90/137	OAKES AVE OVER I-90	00000	0.00	47.190887	-120.936333
0007582C	 90/140N	YAKIMA RIVER	00090	86.20	47.18	-120.894997
0007582B	 90/140S	YAKIMA RIVER	00090	86.20	47.18	-120.896667
0019214T	 90/140T	YAKIMA RIVER (TEMP)	00090	86.20	47.18	-120.894997
0007543B	 90/141N	I-90 OVER PEOH  RD	00090	86.63	47.175446	-120.890747
0007543A	 90/141S	I-90 OVER PEOH RD	00090	86.63	47.17564	-120.891357
0007574A	 90/144	THORP PRAIRIE OVER I-90	00000	0.00	47.15797	-120.833778
0007574C	 90/145N	HIGHLINE CANAL	00090	90.64	47.150223	-120.818474
0007574B	 90/145S	HIGHLINE CANAL	00090	90.64	47.150776	-120.819664
0007633A	 90/147	ELK HEIGHTS RD OVER I-90	00000	0.00	47.11425	-120.791
0007633B	 90/149	TANEUM CR RD OVER I-90	00000	0.00	47.085663	-120.74189
00200378	 90/149.1C	TANEUM CREEK CULVERT	00090	96.87	47.085609	-120.741058
0007724B	 90/150N	TANEUM CR	00090	97.27	47.082054	-120.734749
0007724A	 90/150S	TANEUM CR	00090	97.27	47.081917	-120.735275
0007904B	 90/152N	WEST SIDE CANAL	00090	100.55	47.057919	-120.676582
0007904A	 90/152S	WEST SIDE CANAL	00090	100.55	47.057472	-120.676224
0007830A	 90/153	THORP HWY OVER I-90	00000	0.00	47.053947	-120.666306
0008010B	 90/154N	YAKIMA RIVER	00090	102.49	47.044556	-120.639915
0008010A	 90/154S	YAKIMA RIVER	00090	102.49	47.044243	-120.639908
0019214P	 90/154T	YAKIMA RIVER (TEMP)	00090	102.49	47.044453	-120.639999
0008036B	 90/155N	CASCADE CANAL OVERFLOW	00090	103.19	47.038673	-120.627556
0008036A	 90/155S	CASCADE CANAL OVERFLOW	00090	103.19	47.038528	-120.627914
0008036D	 90/156N	DRY CREEK	00090	104.71	47.020832	-120.610001
0008036C	 90/156S	DRY CREEK	00090	104.71	47.020359	-120.6101
0008200B	 90/160N	REESER CREEK	00090	107.43	46.99086	-120.572166
0008200A	 90/160S	REESER CREEK	00090	107.43	46.990696	-120.572472
0008200C	 90/161N	I-90 OVER UMPTANUM RD	00090	108.30	46.981026	-120.560165
0008200D	 90/161S	I-90 OVER UMPTANUM RD	00090	108.30	46.980946	-120.560638
0008200F	 90/162N	WILSON CREEK	00090	109.13	46.974998	-120.546669
0008200E	 90/162S	WILSON CREEK	00090	109.13	46.97464	-120.546555
0008200G	 90/163N	I-90 OVER CANYON RD & RR	00090	109.34	46.974056	-120.542
0008200H	 90/163S	I-90 OVER CANYON RD & RR	00090	109.36	46.973778	-120.541832
00200456	 90/164.25	I-90 OVER FARM ACCESS	00090	110.10	46.971527	-120.528641
0008385D	 90/167	COUNTY RD NO 6 OVER I-90	00000	0.00	46.970306	-120.498108
00200055	 90/168C	NANEUM CR BR	00090	112.10	46.970554	-120.484169
00200056	 90/169C	COLEMAN CR BR	00090	112.64	46.97036	-120.47303
00200057	 90/169.5C	COOKE CREEK BRIDGE	00090	114.10	46.971001	-120.443039
00200458	 90/169.65	I-90 OVER FAIRVIEW ROAD	00090	114.44	46.971481	-120.435059
00200459	 90/169.75	IRRIGATION CANAL	00090	114.46	46.971485	-120.434769
00200502	 90/169.85	CARIBOU CREEK	00090	114.99	46.97142	-120.4235
0008386A	 90/170	S MAIN ST OVER I-90	00000	0.00	46.971111	-120.41333
00200500	 90/171.25	FARM ACCESS	00090	116.58	46.972157	-120.390022
00200501	 90/171.35	IRRIGATION CANAL	00090	116.59	46.972164	-120.389786
0008386B	 90/172	PRATER RD OVER I-90	00000	0.00	46.971943	-120.363892
0008377B	 90/174N	RENSLOW BR	00090	120.92	46.95636	-120.304497
0008377A	 90/174S	RENSLOW BR	00090	120.92	46.956249	-120.304222
000000FR	 90/175	ABANDONED RR OVER I-90	00090	120.94	46.956299	-120.303947
0008377E	 90/176N	I-90 OVER STEVENS RD	00090	121.18	46.95647	-120.298859
0008377D	 90/176S	I-90 OVER STEVENS RD	00090	121.18	46.956196	-120.298996
0008241A	 90/179	HUNTZINGER RD OVER I-90	00000	0.00	46.939751	-119.989693
0008377F	 90/179.25	SCHNEBLY COULEE	00090	136.45	46.940155	-119.988853
0006533A	 90/180	COLUMBIA RIVER    VANTAGE	00090	137.19	46.942001	-119.973694
0006603A	 90/201	I-90 OVER SR 26	00090	137.79	46.944942	-119.962059
0011975B	 90/202N	I-90 OVER SILICA RD	00090	143.85	47.020916	-119.944916
0011975A	 90/202S	I-90 OVER SILICA RD	00090	143.85	47.020638	-119.944221
0007386A	 90/204	BURKE RD OVER I-90	00000	0.00	47.071667	-119.876114
0007386C	 90/206N	WEST CANAL	00090	150.07	47.087502	-119.856392
0007386B	 90/206S	WEST CANAL	00090	150.07	47.08736	-119.856392
0006858B	 90/208N	I-90 OVER SR 281 SPUR	00090	151.73	47.102665	-119.82972
0006858A	 90/208S	I-90 OVER SR 281 SPUR	00090	151.73	47.10247	-119.829613
0005688A	 90/210	ADAMS ROAD OVER I-90	00000	0.00	47.103214	-119.768791
0014022A	 90/212	DODSON RD OVER I-90	00000	0.00	47.10424	-119.557518
0005688B	 90/214	HIAWATHA RD NE OVER I-90	00000	0.00	47.104351	-119.449478
0005689B	 90/216	HANSEN RD OVER I-90	00000	0.00	47.103722	-119.345085
0006298A	 90/219P	I-90 UNDER WESTLAKE PED	00090	175.41	47.103695	-119.327835
0005705B	 90/220N	MOSES LAKE	00090	175.62	47.102943	-119.323608
0005705C	 90/220P	MOSES LAKE PED WALKWAY	00090	175.62	47.101665	-119.321663
0005705A	 90/220S	MOSES LAKE	00090	175.62	47.102722	-119.32325
0015898B	 90/223	PENINSULA DR OVER I-90	00000	0.00	47.100716	-119.306396
0005490B	 90/225N	PELICAN HORN	00090	176.74	47.101307	-119.300415
0005833A	 90/225S	PELICAN HORN	00090	176.74	47.101196	-119.300392
0005354A	 90/227	RAILROAD OVER I-90	00090	177.40	47.101665	-119.286697
0017071A	 90/228	POTATO HILL RD OVER I-90	00000	0.00	47.102554	-119.278389
0006093B	 90/232N	I-90 OVER RD N NE & RR	00090	181.81	47.094528	-119.194084
0006093A	 90/232S	I-90 OVER RD N NE & RR	00090	181.81	47.09436	-119.194084
0007621B	 90/233N	I-90 OVER ROAD O NE	00090	182.83	47.092609	-119.172607
0007621A	 90/233S	I-90 OVER ROAD O NE	00090	182.83	47.092419	-119.172554
0007621C	 90/235	Q RD OVER I-90	00000	0.00	47.088333	-119.129333
0002412A	 90/236	RAILROAD OVER I-90	00090	185.64	47.08725	-119.113724
00200435	 90/237.25	WEBER WASTEWAY	00090	186.90	47.086338	-119.086517
0007867C	 90/238	WARDEN RD OVER I-90	00000	0.00	47.085445	-119.044777
00200394	 90/238.5	WEBER SIPHON	00090	190.10	47.084221	-119.020607
0008137B	 90/239N	WEBER COULEE	00090	190.19	47.085194	-119.017166
0008137A	 90/239S	WEBER COULEE	00090	190.19	47.084999	-119.01722
0008137D	 90/240N	WEBER COULEE	00090	191.69	47.084545	-118.985443
0008137C	 90/240S	WEBER COULEE	00090	191.69	47.084351	-118.98539
0009144B	 90/302N	I-90 OVER MOODY RD	00090	194.82	47.087692	-118.919586
0009144A	 90/302S	I-90 OVER MOODY RD	00090	194.82	47.08725	-118.919472
0009144D	 90/304N	FARRIER COULEE	00090	196.61	47.086666	-118.879997
0009144C	 90/304S	FARRIER COULEE	00090	196.61	47.086666	-118.879997
0009144G	 90/306N	I-90 OVER DEAL ROAD	00090	196.91	47.087307	-118.875191
0009144F	 90/306S	I-90 OVER DEAL ROAD	00090	196.91	47.086887	-118.875137
0009144I	 90/307N	I-90 OVER BATUM RD	00090	199.91	47.086304	-118.811638
0009144H	 90/307S	I-90 OVER BATUM RD	00090	199.91	47.085861	-118.811607
0009185B	 90/310N	I-90 OVER DAMON RD	00090	202.14	47.086445	-118.764893
0009185A	 90/310S	I-90 OVER DAMON RD	00090	202.14	47.085972	-118.764664
0009185D	 90/312N	I-90 OVER SR 21	00090	206.86	47.097279	-118.667862
0009185C	 90/312S	I-90 OVER SR 21	00090	206.86	47.096832	-118.668053
0009206D	 90/314N	I-90 OVER N WAHL RD	00090	210.03	47.101723	-118.601608
0009206A	 90/314S	I-90 OVER N WAHL RD	00090	210.03	47.101276	-118.601608
0009206B	 90/316N	I-90 OVER N PAHA PACKARD	00090	215.24	47.111252	-118.494469
0009206C	 90/316S	I-90 OVER N PAHA PACKARD	00090	215.24	47.110806	-118.494446
00200062	 90/318C	DRAINAGE DITCH	00090	219.84	47.111027	-118.409058
00200081	 90/318.25	RITZVILLE COULEE	00090	220.10	47.110668	-118.404564
0006031A	 90/319	RAILROAD OVER I-90	00090	220.49	47.111279	-118.399414
0012782A	 90/319E-N	E-N RAMP OVER RAILROAD	00090	220.49	47.110668	-118.400719
0014601D	 90/320N	I-90 OVER W-S RAMP	00090	220.49	47.1115	-118.388885
0014601E	 90/320S	I-90 OVER W-S RAMP	00090	220.49	47.111168	-118.38942
0005761B	 90/322N	I-90 OVER SR 261	00090	221.95	47.116749	-118.365944
0005761A	 90/322S	I-90 OVER SR 261	00090	221.95	47.116417	-118.365944
0005761C	 90/324	WELLSANDT RD OVER I-90	00000	0.00	47.125553	-118.352196
0005783A	 90/327	SCHOESSLER RD OVER I-90	00000	0.00	47.162415	-118.300674
0005783C	 90/330N	I-90 OVER HILLS NORTH RD	00090	229.22	47.191833	-118.257942
0005783B	 90/330S	I-90 OVER HILLS NORTH RD	00090	229.22	47.191498	-118.257774
0005783D	 90/332	DANEKAS RD OVER I-90	00000	0.00	47.210999	-118.226364
0008228A	 90/334	WELLSANDT RD OVER I-90	00000	0.00	47.233334	-118.151443
0008228B	 90/336N	I-90 OVER RAILROAD	00090	237.24	47.247501	-118.111252
0008228C	 90/336S	I-90 OVER RAILROAD	00090	237.40	47.247971	-118.107086
0008244C	 90/338	N BOB LEE RD OVER I-90	00000	0.00	47.258667	-118.079613
0008244E	 90/403N	I-90 OVER DOERSCHLAG RD	00090	242.66	47.298138	-118.02536
0008244D	 90/403S	I-90 OVER DOERSCHLAG RD 	00090	242.66	47.298	-118.025002
0008244G	 90/405N	I-90 OVER SR 23	00090	245.26	47.308388	-117.972748
0008244F	 90/405S	I-90 OVER SR 23	00090	245.26	47.308109	-117.972557
0008194B	 90/408N	I-90 OVER BROWN ROAD	00090	249.02	47.340473	-117.908554
0008194A	 90/408S	I-90 OVER BROWN ROAD	00090	249.02	47.340332	-117.908195
0008194C	 90/412	FISHTRAP RD OVER I-90	00000	0.00	47.395332	-117.840446
0007903B	 90/510N	I-90 OVER MEDICAL LAKE RD	00090	269.87	47.56036	-117.606224
0007903A	 90/510S	I-90 OVR MEDICAL LAKE RD	00090	269.87	47.560139	-117.605942
0007903D	 90/512N	I-90 OVER RAILROAD	00090	270.10	47.562	-117.601974
0007903C	 90/512S	I-90 OVER RAILROAD	00090	270.10	47.561779	-117.601723
0006822A	 90/529	GROVE RD OVER I-90	00000	0.00	47.619751	-117.502586
0006875D	 90/531N	I-90 OVER GARDEN SPRINGS RD	00090	277.51	47.6315	-117.483696
0006875C	 90/531S	I-90 OVER GARDEN SPRINGS RD	00090	277.51	47.631248	-117.483643
0007072A	 90/533	GARDEN SPRINGS OVER I-90	00000	0.00	47.637249	-117.471916
0006956A	 90/535	ROSAMOND AVE OVER I-90	00000	0.00	47.645	-117.455002
0006896A	 90/536	RAILROAD OVER I-90	00090	279.21	47.645721	-117.45417
0006896B	 90/537	LINDEKE ST OVER I-90	00000	0.00	47.645638	-117.452469
000000PE	 90/538	RAILROAD OVER I-90	00090	279.28	47.646076	-117.452652
000000ED	 90/538E-S	PED/BIKE TRAIL OVER RAMP	00090	279.35	47.645748	-117.451332
0006896C	 90/539	FISH LK TRAIL OVER I-90	00090	279.32	47.646389	-117.451927
0006579B	 90/540N	HANGMAN CREEK	00090	279.49	47.64772	-117.449081
0006579A	 90/540S	HANGMAN CREEK	00090	279.49	47.647583	-117.448944
0008740A	 90/541	RAILROAD OVER I-90	00090	279.76	47.649693	-117.443886
0007841A	 90/545	I-90 OVER CITY STREETS	00090	280.16	47.651505	-117.435799
0008322D	 90/545E-E	FOURTH-E RAMP	00090	280.54	47.652306	-117.428596
0008322B	 90/545N-E	WALNUT-E RAMP	00090	280.38	47.651859	-117.432251
